index,item
585789,http://www.wikidata.org/entity/Q64587105
846224,http://www.wikidata.org/entity/Q128402056
23031,http://www.wikidata.org/entity/Q529030
65545,http://www.wikidata.org/entity/Q1584127
322679,http://www.wikidata.org/entity/Q14132326
271403,http://www.wikidata.org/entity/Q11070348
422859,http://www.wikidata.org/entity/Q20947763
103764,http://www.wikidata.org/entity/Q2848471
343393,http://www.wikidata.org/entity/Q16015513
445283,http://www.wikidata.org/entity/Q23891699
273022,http://www.wikidata.org/entity/Q10973369
638,http://www.wikidata.org/entity/Q60131
224296,http://www.wikidata.org/entity/Q7325016
558811,http://www.wikidata.org/entity/Q61741067
898325,http://www.wikidata.org/entity/Q137680803
182350,http://www.wikidata.org/entity/Q5731096
111210,http://www.wikidata.org/entity/Q3045014
455430,http://www.wikidata.org/entity/Q26294710
105350,http://www.wikidata.org/entity/Q2928835
94870,http://www.wikidata.org/entity/Q2457300
717642,http://www.wikidata.org/entity/Q109426851
336108,http://www.wikidata.org/entity/Q15898222
559901,http://www.wikidata.org/entity/Q61694603
129633,http://www.wikidata.org/entity/Q3745122
56907,http://www.wikidata.org/entity/Q1402947
442221,http://www.wikidata.org/entity/Q23944613
369144,http://www.wikidata.org/entity/Q16687166
313036,http://www.wikidata.org/entity/Q13137670
91432,http://www.wikidata.org/entity/Q2345148
436906,http://www.wikidata.org/entity/Q23073588
466027,http://www.wikidata.org/entity/Q28086362
338250,http://www.wikidata.org/entity/Q15937706
21180,http://www.wikidata.org/entity/Q373997
1104,http://www.wikidata.org/entity/Q53300
678338,http://www.wikidata.org/entity/Q99780202
362036,http://www.wikidata.org/entity/Q16487531
153359,http://www.wikidata.org/entity/Q4894981
622873,http://www.wikidata.org/entity/Q66905303
126570,http://www.wikidata.org/entity/Q3496762
372697,http://www.wikidata.org/entity/Q16907327
543316,http://www.wikidata.org/entity/Q56623590
219854,http://www.wikidata.org/entity/Q6932538
425986,http://www.wikidata.org/entity/Q21069652
594662,http://www.wikidata.org/entity/Q65568858
45997,http://www.wikidata.org/entity/Q1109027
383305,http://www.wikidata.org/entity/Q17411603
174405,http://www.wikidata.org/entity/Q5556026
747116,http://www.wikidata.org/entity/Q111451651
36615,http://www.wikidata.org/entity/Q761135
33638,http://www.wikidata.org/entity/Q737465
301648,http://www.wikidata.org/entity/Q12302582
858043,http://www.wikidata.org/entity/Q131672162
362990,http://www.wikidata.org/entity/Q16490888
886485,http://www.wikidata.org/entity/Q136434361
704925,http://www.wikidata.org/entity/Q107280582
301104,http://www.wikidata.org/entity/Q12297605
178540,http://www.wikidata.org/entity/Q5656889
530869,http://www.wikidata.org/entity/Q52636470
651171,http://www.wikidata.org/entity/Q95606766
497715,http://www.wikidata.org/entity/Q31316188
813009,http://www.wikidata.org/entity/Q123874261
429185,http://www.wikidata.org/entity/Q21062735
295920,http://www.wikidata.org/entity/Q12026241
496688,http://www.wikidata.org/entity/Q31336086
334693,http://www.wikidata.org/entity/Q15929789
276207,http://www.wikidata.org/entity/Q11181924
245804,http://www.wikidata.org/entity/Q8290254
913591,http://www.wikidata.org/entity/Q138074946
552207,http://www.wikidata.org/entity/Q59627063
636691,http://www.wikidata.org/entity/Q81796088
498354,http://www.wikidata.org/entity/Q38460272
228102,http://www.wikidata.org/entity/Q7346656
800931,http://www.wikidata.org/entity/Q123734759
291179,http://www.wikidata.org/entity/Q11985487
72673,http://www.wikidata.org/entity/Q1702179
632918,http://www.wikidata.org/entity/Q76548376
139298,http://www.wikidata.org/entity/Q4273820
298963,http://www.wikidata.org/entity/Q12180676
341620,http://www.wikidata.org/entity/Q15989933
457945,http://www.wikidata.org/entity/Q26776216
141552,http://www.wikidata.org/entity/Q4194730
249513,http://www.wikidata.org/entity/Q8343374
681785,http://www.wikidata.org/entity/Q102036408
299114,http://www.wikidata.org/entity/Q12285957
176338,http://www.wikidata.org/entity/Q5564284
440851,http://www.wikidata.org/entity/Q23670585
318739,http://www.wikidata.org/entity/Q14070232
100907,http://www.wikidata.org/entity/Q2839711
276042,http://www.wikidata.org/entity/Q11099086
768738,http://www.wikidata.org/entity/Q115450945
113505,http://www.wikidata.org/entity/Q3130542
563332,http://www.wikidata.org/entity/Q62077714
927315,http://www.wikidata.org/entity/Q139555088
751680,http://www.wikidata.org/entity/Q111841644
484378,http://www.wikidata.org/entity/Q29893145
782304,http://www.wikidata.org/entity/Q116935575
144289,http://www.wikidata.org/entity/Q4508791
599114,http://www.wikidata.org/entity/Q65577510
709783,http://www.wikidata.org/entity/Q108780643
562438,http://www.wikidata.org/entity/Q61960284
874386,http://www.wikidata.org/entity/Q134283799
262164,http://www.wikidata.org/entity/Q10266667
659141,http://www.wikidata.org/entity/Q98229504
194052,http://www.wikidata.org/entity/Q6105687
252480,http://www.wikidata.org/entity/Q9345161
123856,http://www.wikidata.org/entity/Q3466895
909098,http://www.wikidata.org/entity/Q137789409
273417,http://www.wikidata.org/entity/Q11067424
688873,http://www.wikidata.org/entity/Q105258725
219687,http://www.wikidata.org/entity/Q7143427
121899,http://www.wikidata.org/entity/Q3348190
602653,http://www.wikidata.org/entity/Q65583303
861960,http://www.wikidata.org/entity/Q131704003
746795,http://www.wikidata.org/entity/Q111487969
309477,http://www.wikidata.org/entity/Q12846613
593562,http://www.wikidata.org/entity/Q65569469
258968,http://www.wikidata.org/entity/Q9655335
305361,http://www.wikidata.org/entity/Q12587683
782501,http://www.wikidata.org/entity/Q117804535
415563,http://www.wikidata.org/entity/Q20006613
806918,http://www.wikidata.org/entity/Q123871395
144315,http://www.wikidata.org/entity/Q4514153
430535,http://www.wikidata.org/entity/Q21587823
657951,http://www.wikidata.org/entity/Q97515934
591718,http://www.wikidata.org/entity/Q65566402
861835,http://www.wikidata.org/entity/Q131999535
101584,http://www.wikidata.org/entity/Q2798483
827432,http://www.wikidata.org/entity/Q123892620
137579,http://www.wikidata.org/entity/Q3917393
241588,http://www.wikidata.org/entity/Q7853497
388148,http://www.wikidata.org/entity/Q18119524
519771,http://www.wikidata.org/entity/Q48885777
549212,http://www.wikidata.org/entity/Q57778902
65959,http://www.wikidata.org/entity/Q1608304
8204,http://www.wikidata.org/entity/Q128604
5021,http://www.wikidata.org/entity/Q72247
106968,http://www.wikidata.org/entity/Q2958077
201766,http://www.wikidata.org/entity/Q6235281
732283,http://www.wikidata.org/entity/Q111157263
154508,http://www.wikidata.org/entity/Q4962429
795303,http://www.wikidata.org/entity/Q123556375
541791,http://www.wikidata.org/entity/Q56807967
447526,http://www.wikidata.org/entity/Q24809990
374710,http://www.wikidata.org/entity/Q16907940
631746,http://www.wikidata.org/entity/Q76498659
623810,http://www.wikidata.org/entity/Q67932881
184434,http://www.wikidata.org/entity/Q5817800
502962,http://www.wikidata.org/entity/Q41770233
534733,http://www.wikidata.org/entity/Q55683614
405637,http://www.wikidata.org/entity/Q19611447
51838,http://www.wikidata.org/entity/Q1309440
895913,http://www.wikidata.org/entity/Q137679646
77945,http://www.wikidata.org/entity/Q1873725
742095,http://www.wikidata.org/entity/Q111318368
269631,http://www.wikidata.org/entity/Q11070712
420364,http://www.wikidata.org/entity/Q20688910
36103,http://www.wikidata.org/entity/Q881950
428693,http://www.wikidata.org/entity/Q21060620
206711,http://www.wikidata.org/entity/Q6259525
777431,http://www.wikidata.org/entity/Q116932758
776464,http://www.wikidata.org/entity/Q115946272
595496,http://www.wikidata.org/entity/Q65574094
336584,http://www.wikidata.org/entity/Q15898668
321169,http://www.wikidata.org/entity/Q14086712
118570,http://www.wikidata.org/entity/Q3263131
179020,http://www.wikidata.org/entity/Q5707109
213554,http://www.wikidata.org/entity/Q6533037
184418,http://www.wikidata.org/entity/Q5816998
3825,http://www.wikidata.org/entity/Q69978
355846,http://www.wikidata.org/entity/Q16221439
584721,http://www.wikidata.org/entity/Q64003417
799791,http://www.wikidata.org/entity/Q123715618
159978,http://www.wikidata.org/entity/Q5076284
852820,http://www.wikidata.org/entity/Q130620797
148535,http://www.wikidata.org/entity/Q4777678
583729,http://www.wikidata.org/entity/Q64003069
701784,http://www.wikidata.org/entity/Q106957859
98734,http://www.wikidata.org/entity/Q2650738
860290,http://www.wikidata.org/entity/Q131670829
822661,http://www.wikidata.org/entity/Q123887517
840971,http://www.wikidata.org/entity/Q125789969
558707,http://www.wikidata.org/entity/Q61880403
326566,http://www.wikidata.org/entity/Q14853025
251463,http://www.wikidata.org/entity/Q9155830
162739,http://www.wikidata.org/entity/Q5235670
747945,http://www.wikidata.org/entity/Q111539885
235534,http://www.wikidata.org/entity/Q7606306
863484,http://www.wikidata.org/entity/Q133288676
408442,http://www.wikidata.org/entity/Q19877221
199839,http://www.wikidata.org/entity/Q6193539
767863,http://www.wikidata.org/entity/Q115043621
641383,http://www.wikidata.org/entity/Q85974868
562090,http://www.wikidata.org/entity/Q61892709
497786,http://www.wikidata.org/entity/Q31792770
288195,http://www.wikidata.org/entity/Q11884369
864547,http://www.wikidata.org/entity/Q133298030
391179,http://www.wikidata.org/entity/Q18216344
558862,http://www.wikidata.org/entity/Q61659794
3663,http://www.wikidata.org/entity/Q84034
142282,http://www.wikidata.org/entity/Q4371618
396733,http://www.wikidata.org/entity/Q18619349
319813,http://www.wikidata.org/entity/Q14034494
627273,http://www.wikidata.org/entity/Q72707787
857845,http://www.wikidata.org/entity/Q131151628
851703,http://www.wikidata.org/entity/Q130620454
245197,http://www.wikidata.org/entity/Q8014541
496401,http://www.wikidata.org/entity/Q31335380
483564,http://www.wikidata.org/entity/Q29577482
142161,http://www.wikidata.org/entity/Q4245938
53631,http://www.wikidata.org/entity/Q1336753
783235,http://www.wikidata.org/entity/Q117026461
84012,http://www.wikidata.org/entity/Q2039592
457350,http://www.wikidata.org/entity/Q26262859
694611,http://www.wikidata.org/entity/Q106270682
499408,http://www.wikidata.org/entity/Q40033990
244868,http://www.wikidata.org/entity/Q8018368
160988,http://www.wikidata.org/entity/Q5232323
243841,http://www.wikidata.org/entity/Q8046110
78240,http://www.wikidata.org/entity/Q1762869
572724,http://www.wikidata.org/entity/Q63765120
346259,http://www.wikidata.org/entity/Q16062846
586984,http://www.wikidata.org/entity/Q65030973
817658,http://www.wikidata.org/entity/Q123876454
77283,http://www.wikidata.org/entity/Q1733577
135218,http://www.wikidata.org/entity/Q3839091
659272,http://www.wikidata.org/entity/Q98232886
519501,http://www.wikidata.org/entity/Q48907249
154352,http://www.wikidata.org/entity/Q4900508
236213,http://www.wikidata.org/entity/Q7789378
334861,http://www.wikidata.org/entity/Q15877188
899099,http://www.wikidata.org/entity/Q137679323
584845,http://www.wikidata.org/entity/Q64785341
478300,http://www.wikidata.org/entity/Q28822969
751597,http://www.wikidata.org/entity/Q112112218
185309,http://www.wikidata.org/entity/Q5876474
264155,http://www.wikidata.org/entity/Q10857432
213544,http://www.wikidata.org/entity/Q6532075
707020,http://www.wikidata.org/entity/Q107619540
837146,http://www.wikidata.org/entity/Q124738948
369605,http://www.wikidata.org/entity/Q16857965
594692,http://www.wikidata.org/entity/Q65568911
915547,http://www.wikidata.org/entity/Q138168291
610541,http://www.wikidata.org/entity/Q65593898
899134,http://www.wikidata.org/entity/Q137681771
128517,http://www.wikidata.org/entity/Q3620345
739936,http://www.wikidata.org/entity/Q111262855
424401,http://www.wikidata.org/entity/Q20986566
137129,http://www.wikidata.org/entity/Q3991881
767907,http://www.wikidata.org/entity/Q114425747
884733,http://www.wikidata.org/entity/Q136092970
893603,http://www.wikidata.org/entity/Q137008494
894467,http://www.wikidata.org/entity/Q137442043
570659,http://www.wikidata.org/entity/Q63714087
737873,http://www.wikidata.org/entity/Q111230542
194305,http://www.wikidata.org/entity/Q6050979
310922,http://www.wikidata.org/entity/Q12793997
579764,http://www.wikidata.org/entity/Q63996708
372400,http://www.wikidata.org/entity/Q16866469
521755,http://www.wikidata.org/entity/Q48926681
428206,http://www.wikidata.org/entity/Q21536401
686487,http://www.wikidata.org/entity/Q105336735
540779,http://www.wikidata.org/entity/Q56718070
191014,http://www.wikidata.org/entity/Q6025646
439984,http://www.wikidata.org/entity/Q23560154
295498,http://www.wikidata.org/entity/Q12083905
114604,http://www.wikidata.org/entity/Q3179497
876089,http://www.wikidata.org/entity/Q134717955
601820,http://www.wikidata.org/entity/Q65580604
574103,http://www.wikidata.org/entity/Q63929374
780126,http://www.wikidata.org/entity/Q116930738
280519,http://www.wikidata.org/entity/Q11584952
607940,http://www.wikidata.org/entity/Q65589734
59257,http://www.wikidata.org/entity/Q1411788
76307,http://www.wikidata.org/entity/Q1785704
104469,http://www.wikidata.org/entity/Q2850109
543547,http://www.wikidata.org/entity/Q56260292
488677,http://www.wikidata.org/entity/Q29897541
581521,http://www.wikidata.org/entity/Q64152085
541111,http://www.wikidata.org/entity/Q56399362
810953,http://www.wikidata.org/entity/Q123873879
769882,http://www.wikidata.org/entity/Q115728007
521570,http://www.wikidata.org/entity/Q48901449
138265,http://www.wikidata.org/entity/Q4154121
550232,http://www.wikidata.org/entity/Q59330287
189186,http://www.wikidata.org/entity/Q5949526
331365,http://www.wikidata.org/entity/Q15791780
119639,http://www.wikidata.org/entity/Q3300757
55571,http://www.wikidata.org/entity/Q1418423
7907,http://www.wikidata.org/entity/Q163000
42214,http://www.wikidata.org/entity/Q999912
774001,http://www.wikidata.org/entity/Q116733113
188286,http://www.wikidata.org/entity/Q5984144
749480,http://www.wikidata.org/entity/Q112022003
286966,http://www.wikidata.org/entity/Q11780619
169295,http://www.wikidata.org/entity/Q5487711
348486,http://www.wikidata.org/entity/Q16075986
796539,http://www.wikidata.org/entity/Q123712453
757010,http://www.wikidata.org/entity/Q112752230
54075,http://www.wikidata.org/entity/Q1323080
664695,http://www.wikidata.org/entity/Q98235363
617848,http://www.wikidata.org/entity/Q65598300
393735,http://www.wikidata.org/entity/Q18243247
272524,http://www.wikidata.org/entity/Q11066668
749080,http://www.wikidata.org/entity/Q111904681
891032,http://www.wikidata.org/entity/Q137266635
62967,http://www.wikidata.org/entity/Q1556541
190711,http://www.wikidata.org/entity/Q5993998
625444,http://www.wikidata.org/entity/Q71868023
781973,http://www.wikidata.org/entity/Q118108399
44695,http://www.wikidata.org/entity/Q1098473
561534,http://www.wikidata.org/entity/Q61873470
579553,http://www.wikidata.org/entity/Q63998154
448065,http://www.wikidata.org/entity/Q24856313
273276,http://www.wikidata.org/entity/Q11102357
397196,http://www.wikidata.org/entity/Q18623321
547972,http://www.wikidata.org/entity/Q59245711
6812,http://www.wikidata.org/entity/Q97282
678413,http://www.wikidata.org/entity/Q99214369
403916,http://www.wikidata.org/entity/Q19245899
630225,http://www.wikidata.org/entity/Q75996250
516259,http://www.wikidata.org/entity/Q46996677
228873,http://www.wikidata.org/entity/Q7412428
131521,http://www.wikidata.org/entity/Q3766926
454211,http://www.wikidata.org/entity/Q25796249
571608,http://www.wikidata.org/entity/Q63765527
648187,http://www.wikidata.org/entity/Q91934471
731328,http://www.wikidata.org/entity/Q111155843
923617,http://www.wikidata.org/entity/Q138704343
449512,http://www.wikidata.org/entity/Q24352006
250027,http://www.wikidata.org/entity/Q8349077
600038,http://www.wikidata.org/entity/Q65581794
105158,http://www.wikidata.org/entity/Q2923547
822659,http://www.wikidata.org/entity/Q123887519
4063,http://www.wikidata.org/entity/Q100765
788354,http://www.wikidata.org/entity/Q121092603
220372,http://www.wikidata.org/entity/Q7146412
244134,http://www.wikidata.org/entity/Q8008766
486238,http://www.wikidata.org/entity/Q29895083
338428,http://www.wikidata.org/entity/Q15969180
899463,http://www.wikidata.org/entity/Q137681054
713334,http://www.wikidata.org/entity/Q109252842
866518,http://www.wikidata.org/entity/Q133042017
447700,http://www.wikidata.org/entity/Q24263160
394583,http://www.wikidata.org/entity/Q18355778
797691,http://www.wikidata.org/entity/Q123712097
446279,http://www.wikidata.org/entity/Q24028034
655177,http://www.wikidata.org/entity/Q96989161
118994,http://www.wikidata.org/entity/Q3324762
280117,http://www.wikidata.org/entity/Q11391402
769752,http://www.wikidata.org/entity/Q115515484
1327,http://www.wikidata.org/entity/Q57905
574198,http://www.wikidata.org/entity/Q63753807
187603,http://www.wikidata.org/entity/Q5944943
433156,http://www.wikidata.org/entity/Q21714766
819802,http://www.wikidata.org/entity/Q123885204
523683,http://www.wikidata.org/entity/Q48775428
236702,http://www.wikidata.org/entity/Q7793982
284805,http://www.wikidata.org/entity/Q11767815
337931,http://www.wikidata.org/entity/Q15969059
730658,http://www.wikidata.org/entity/Q111156483
311095,http://www.wikidata.org/entity/Q13024916
40117,http://www.wikidata.org/entity/Q912157
494490,http://www.wikidata.org/entity/Q31330372
475664,http://www.wikidata.org/entity/Q28783938
35315,http://www.wikidata.org/entity/Q769758
596723,http://www.wikidata.org/entity/Q65576529
719389,http://www.wikidata.org/entity/Q109693047
302028,http://www.wikidata.org/entity/Q12392516
908839,http://www.wikidata.org/entity/Q137790562
130634,http://www.wikidata.org/entity/Q3645658
446750,http://www.wikidata.org/entity/Q24034856
323678,http://www.wikidata.org/entity/Q15038295
545758,http://www.wikidata.org/entity/Q57307232
607338,http://www.wikidata.org/entity/Q65588413
803182,http://www.wikidata.org/entity/Q123867371
784562,http://www.wikidata.org/entity/Q117072082
382646,http://www.wikidata.org/entity/Q17385988
649369,http://www.wikidata.org/entity/Q96317593
69329,http://www.wikidata.org/entity/Q1673095
15958,http://www.wikidata.org/entity/Q301559
734993,http://www.wikidata.org/entity/Q111228155
727569,http://www.wikidata.org/entity/Q110882897
293833,http://www.wikidata.org/entity/Q12028385
488444,http://www.wikidata.org/entity/Q29961485
380795,http://www.wikidata.org/entity/Q17120128
401796,http://www.wikidata.org/entity/Q18808921
409636,http://www.wikidata.org/entity/Q19825746
872763,http://www.wikidata.org/entity/Q134174657
853578,http://www.wikidata.org/entity/Q131153284
123244,http://www.wikidata.org/entity/Q3376738
485832,http://www.wikidata.org/entity/Q29894928
627364,http://www.wikidata.org/entity/Q68920243
752418,http://www.wikidata.org/entity/Q111902528
169106,http://www.wikidata.org/entity/Q5386308
371035,http://www.wikidata.org/entity/Q16863524
723580,http://www.wikidata.org/entity/Q110007180
223568,http://www.wikidata.org/entity/Q7198590
531221,http://www.wikidata.org/entity/Q52152534
220126,http://www.wikidata.org/entity/Q7089641
112366,http://www.wikidata.org/entity/Q3159775
674948,http://www.wikidata.org/entity/Q98597117
739999,http://www.wikidata.org/entity/Q111295075
460411,http://www.wikidata.org/entity/Q26708294
9257,http://www.wikidata.org/entity/Q117109
824244,http://www.wikidata.org/entity/Q123890109
435541,http://www.wikidata.org/entity/Q22336809
586652,http://www.wikidata.org/entity/Q64846832
114666,http://www.wikidata.org/entity/Q3180538
55784,http://www.wikidata.org/entity/Q1398057
346360,http://www.wikidata.org/entity/Q16047341
138992,http://www.wikidata.org/entity/Q4078162
808342,http://www.wikidata.org/entity/Q123869998
442297,http://www.wikidata.org/entity/Q23951281
404067,http://www.wikidata.org/entity/Q19542719
357690,http://www.wikidata.org/entity/Q16260441
406732,http://www.wikidata.org/entity/Q19613850
6292,http://www.wikidata.org/entity/Q119884
276637,http://www.wikidata.org/entity/Q11318131
322982,http://www.wikidata.org/entity/Q14565904
431695,http://www.wikidata.org/entity/Q21832789
285322,http://www.wikidata.org/entity/Q11729992
735858,http://www.wikidata.org/entity/Q111229225
237056,http://www.wikidata.org/entity/Q7702813
107606,http://www.wikidata.org/entity/Q3051221
429427,http://www.wikidata.org/entity/Q21538961
500275,http://www.wikidata.org/entity/Q40999389
237873,http://www.wikidata.org/entity/Q7666117
550658,http://www.wikidata.org/entity/Q59519055
215160,http://www.wikidata.org/entity/Q6775550
167585,http://www.wikidata.org/entity/Q5346881
690332,http://www.wikidata.org/entity/Q105793755
431080,http://www.wikidata.org/entity/Q21598097
271208,http://www.wikidata.org/entity/Q10947735
390727,http://www.wikidata.org/entity/Q18211431
436922,http://www.wikidata.org/entity/Q22122576
223364,http://www.wikidata.org/entity/Q7177253
6970,http://www.wikidata.org/entity/Q121137
156381,http://www.wikidata.org/entity/Q5045130
848182,http://www.wikidata.org/entity/Q130378705
497083,http://www.wikidata.org/entity/Q31336925
12779,http://www.wikidata.org/entity/Q254122
184018,http://www.wikidata.org/entity/Q5866022
552486,http://www.wikidata.org/entity/Q60667602
593125,http://www.wikidata.org/entity/Q65566860
272852,http://www.wikidata.org/entity/Q11066744
848994,http://www.wikidata.org/entity/Q127867842
735364,http://www.wikidata.org/entity/Q111227378
694672,http://www.wikidata.org/entity/Q106406640
911020,http://www.wikidata.org/entity/Q137791170
901338,http://www.wikidata.org/entity/Q137692940
302272,http://www.wikidata.org/entity/Q12326672
416449,http://www.wikidata.org/entity/Q20067978
309580,http://www.wikidata.org/entity/Q12734989
524149,http://www.wikidata.org/entity/Q48936278
44158,http://www.wikidata.org/entity/Q1094914
342506,http://www.wikidata.org/entity/Q16013802
712077,http://www.wikidata.org/entity/Q108733118
797468,http://www.wikidata.org/entity/Q123713442
890208,http://www.wikidata.org/entity/Q136666828
816458,http://www.wikidata.org/entity/Q123876245
22807,http://www.wikidata.org/entity/Q505222
58346,http://www.wikidata.org/entity/Q1456521
148439,http://www.wikidata.org/entity/Q4758919
495303,http://www.wikidata.org/entity/Q33110682
742689,http://www.wikidata.org/entity/Q111324883
823387,http://www.wikidata.org/entity/Q123889032
835005,http://www.wikidata.org/entity/Q124332452
334275,http://www.wikidata.org/entity/Q15928643
651687,http://www.wikidata.org/entity/Q95701616
42648,http://www.wikidata.org/entity/Q1000937
801591,http://www.wikidata.org/entity/Q123714308
480943,http://www.wikidata.org/entity/Q28788483
344078,http://www.wikidata.org/entity/Q16031505
71488,http://www.wikidata.org/entity/Q1688637
614418,http://www.wikidata.org/entity/Q65597518
769675,http://www.wikidata.org/entity/Q115492444
672889,http://www.wikidata.org/entity/Q98254434
717265,http://www.wikidata.org/entity/Q109443828
90541,http://www.wikidata.org/entity/Q2421139
82878,http://www.wikidata.org/entity/Q1927825
830655,http://www.wikidata.org/entity/Q123897106
839683,http://www.wikidata.org/entity/Q125464434
92483,http://www.wikidata.org/entity/Q2361862
797772,http://www.wikidata.org/entity/Q123712707
553881,http://www.wikidata.org/entity/Q60704956
357955,http://www.wikidata.org/entity/Q16239283
388795,http://www.wikidata.org/entity/Q17593788
734921,http://www.wikidata.org/entity/Q111177384
164490,http://www.wikidata.org/entity/Q5301738
917485,http://www.wikidata.org/entity/Q138170247
453677,http://www.wikidata.org/entity/Q26179150
921694,http://www.wikidata.org/entity/Q138759252
105863,http://www.wikidata.org/entity/Q2905728
562418,http://www.wikidata.org/entity/Q62105285
580562,http://www.wikidata.org/entity/Q63997698
116120,http://www.wikidata.org/entity/Q3189893
584118,http://www.wikidata.org/entity/Q63999049
541203,http://www.wikidata.org/entity/Q55955724
275724,http://www.wikidata.org/entity/Q11177735
137471,http://www.wikidata.org/entity/Q4112776
648217,http://www.wikidata.org/entity/Q91964869
833756,http://www.wikidata.org/entity/Q124099912
643982,http://www.wikidata.org/entity/Q92190486
11859,http://www.wikidata.org/entity/Q266078
368825,http://www.wikidata.org/entity/Q16730702
635817,http://www.wikidata.org/entity/Q84081991
59270,http://www.wikidata.org/entity/Q1412191
375435,http://www.wikidata.org/entity/Q16923448
708968,http://www.wikidata.org/entity/Q107552370
1397,http://www.wikidata.org/entity/Q58174
916967,http://www.wikidata.org/entity/Q138354061
168686,http://www.wikidata.org/entity/Q5486540
120798,http://www.wikidata.org/entity/Q3293022
350116,http://www.wikidata.org/entity/Q16148865
837638,http://www.wikidata.org/entity/Q124293472
804918,http://www.wikidata.org/entity/Q123867001
407361,http://www.wikidata.org/entity/Q19614735
439299,http://www.wikidata.org/entity/Q23728785
789172,http://www.wikidata.org/entity/Q120763211
691932,http://www.wikidata.org/entity/Q105749366
255261,http://www.wikidata.org/entity/Q9443696
58244,http://www.wikidata.org/entity/Q1405841
302709,http://www.wikidata.org/entity/Q12328651
496942,http://www.wikidata.org/entity/Q31314135
183410,http://www.wikidata.org/entity/Q5806748
455407,http://www.wikidata.org/entity/Q26289033
846642,http://www.wikidata.org/entity/Q127471904
1539,http://www.wikidata.org/entity/Q57295
528449,http://www.wikidata.org/entity/Q51885505
753577,http://www.wikidata.org/entity/Q112133278
472570,http://www.wikidata.org/entity/Q28780115
355802,http://www.wikidata.org/entity/Q16220074
324248,http://www.wikidata.org/entity/Q14115179
560187,http://www.wikidata.org/entity/Q61881404
686049,http://www.wikidata.org/entity/Q104535496
27425,http://www.wikidata.org/entity/Q578338
438103,http://www.wikidata.org/entity/Q23290694
172802,http://www.wikidata.org/entity/Q5496965
420127,http://www.wikidata.org/entity/Q20483276
818608,http://www.wikidata.org/entity/Q123883078
123740,http://www.wikidata.org/entity/Q3379228
749371,http://www.wikidata.org/entity/Q111543225
164182,http://www.wikidata.org/entity/Q5272614
729504,http://www.wikidata.org/entity/Q110622391
354307,http://www.wikidata.org/entity/Q16186574
533619,http://www.wikidata.org/entity/Q54293139
891716,http://www.wikidata.org/entity/Q137676441
885477,http://www.wikidata.org/entity/Q136112486
214164,http://www.wikidata.org/entity/Q6770274
571486,http://www.wikidata.org/entity/Q63763680
648193,http://www.wikidata.org/entity/Q91936586
682026,http://www.wikidata.org/entity/Q100269121
277289,http://www.wikidata.org/entity/Q11138476
270987,http://www.wikidata.org/entity/Q11069701
453681,http://www.wikidata.org/entity/Q26179413
817495,http://www.wikidata.org/entity/Q123880177
177456,http://www.wikidata.org/entity/Q5670796
664831,http://www.wikidata.org/entity/Q98247765
720032,http://www.wikidata.org/entity/Q109695717
889345,http://www.wikidata.org/entity/Q136644227
141384,http://www.wikidata.org/entity/Q4296066
271511,http://www.wikidata.org/entity/Q10943486
328378,http://www.wikidata.org/entity/Q14370433
793760,http://www.wikidata.org/entity/Q123501808
54908,http://www.wikidata.org/entity/Q1358652
