index,item
114698,http://www.wikidata.org/entity/Q43262247
756336,http://www.wikidata.org/entity/Q138426438
674533,http://www.wikidata.org/entity/Q86682773
5006,http://www.wikidata.org/entity/Q56877046
182031,http://www.wikidata.org/entity/Q1368281
730177,http://www.wikidata.org/entity/Q116919498
698681,http://www.wikidata.org/entity/Q81654679
387750,http://www.wikidata.org/entity/Q111075334
692937,http://www.wikidata.org/entity/Q60963770
70429,http://www.wikidata.org/entity/Q42296728
553848,http://www.wikidata.org/entity/Q112008416
396828,http://www.wikidata.org/entity/Q20982955
55598,http://www.wikidata.org/entity/Q134440350
174479,http://www.wikidata.org/entity/Q121337223
284265,http://www.wikidata.org/entity/Q113030725
291061,http://www.wikidata.org/entity/Q7834879
361904,http://www.wikidata.org/entity/Q7843953
3127,http://www.wikidata.org/entity/Q118754863
598816,http://www.wikidata.org/entity/Q13026074
726318,http://www.wikidata.org/entity/Q116890837
231311,http://www.wikidata.org/entity/Q77876791
105431,http://www.wikidata.org/entity/Q132164922
353127,http://www.wikidata.org/entity/Q19862731
71632,http://www.wikidata.org/entity/Q66639008
584519,http://www.wikidata.org/entity/Q115967063
502944,http://www.wikidata.org/entity/Q111866148
518939,http://www.wikidata.org/entity/Q111877197
164022,http://www.wikidata.org/entity/Q43192735
12486,http://www.wikidata.org/entity/Q124221179
20910,http://www.wikidata.org/entity/Q20746297
463109,http://www.wikidata.org/entity/Q3487886
260374,http://www.wikidata.org/entity/Q80857109
323737,http://www.wikidata.org/entity/Q281463
261965,http://www.wikidata.org/entity/Q17792623
738265,http://www.wikidata.org/entity/Q124714196
46678,http://www.wikidata.org/entity/Q36864905
86701,http://www.wikidata.org/entity/Q109266156
274785,http://www.wikidata.org/entity/Q21020338
175009,http://www.wikidata.org/entity/Q121337666
94403,http://www.wikidata.org/entity/Q1014902
185868,http://www.wikidata.org/entity/Q12353994
170335,http://www.wikidata.org/entity/Q121223528
386229,http://www.wikidata.org/entity/Q65113867
655989,http://www.wikidata.org/entity/Q118810500
606110,http://www.wikidata.org/entity/Q16838268
631158,http://www.wikidata.org/entity/Q7096605
677078,http://www.wikidata.org/entity/Q50366960
145918,http://www.wikidata.org/entity/Q111122541
307964,http://www.wikidata.org/entity/Q130360456
496822,http://www.wikidata.org/entity/Q111862288
426912,http://www.wikidata.org/entity/Q111389288
507964,http://www.wikidata.org/entity/Q111870135
108281,http://www.wikidata.org/entity/Q929326
263815,http://www.wikidata.org/entity/Q3080179
628205,http://www.wikidata.org/entity/Q23901361
241588,http://www.wikidata.org/entity/Q96138475
695495,http://www.wikidata.org/entity/Q64142996
236333,http://www.wikidata.org/entity/Q137915786
736371,http://www.wikidata.org/entity/Q123482572
548964,http://www.wikidata.org/entity/Q112005700
492369,http://www.wikidata.org/entity/Q111859742
359383,http://www.wikidata.org/entity/Q11315989
281162,http://www.wikidata.org/entity/Q111432843
603906,http://www.wikidata.org/entity/Q28458691
280548,http://www.wikidata.org/entity/Q99475445
723434,http://www.wikidata.org/entity/Q113466517
189617,http://www.wikidata.org/entity/Q43386070
723091,http://www.wikidata.org/entity/Q113466118
249169,http://www.wikidata.org/entity/Q28735356
462214,http://www.wikidata.org/entity/Q3408814
507644,http://www.wikidata.org/entity/Q6431713
480323,http://www.wikidata.org/entity/Q4782593
114977,http://www.wikidata.org/entity/Q43292972
56628,http://www.wikidata.org/entity/Q41430363
116969,http://www.wikidata.org/entity/Q85864722
601894,http://www.wikidata.org/entity/Q15816079
660788,http://www.wikidata.org/entity/Q125406159
587047,http://www.wikidata.org/entity/Q11630732
156030,http://www.wikidata.org/entity/Q43099804
84751,http://www.wikidata.org/entity/Q66655652
60347,http://www.wikidata.org/entity/Q445864
451908,http://www.wikidata.org/entity/Q111402492
351909,http://www.wikidata.org/entity/Q138788013
570591,http://www.wikidata.org/entity/Q11363531
49722,http://www.wikidata.org/entity/Q17326740
590064,http://www.wikidata.org/entity/Q117326141
317429,http://www.wikidata.org/entity/Q111053720
129106,http://www.wikidata.org/entity/Q19483834
465934,http://www.wikidata.org/entity/Q111408699
716047,http://www.wikidata.org/entity/Q109361835
499148,http://www.wikidata.org/entity/Q111863726
476266,http://www.wikidata.org/entity/Q1900919
145100,http://www.wikidata.org/entity/Q34807831
345387,http://www.wikidata.org/entity/Q5933966
56364,http://www.wikidata.org/entity/Q127399104
22686,http://www.wikidata.org/entity/Q34380057
716224,http://www.wikidata.org/entity/Q109412280
453613,http://www.wikidata.org/entity/Q2775115
639962,http://www.wikidata.org/entity/Q60992177
445113,http://www.wikidata.org/entity/Q111399570
55401,http://www.wikidata.org/entity/Q4833305
354231,http://www.wikidata.org/entity/Q131455190
371959,http://www.wikidata.org/entity/Q111070153
306457,http://www.wikidata.org/entity/Q110981617
670274,http://www.wikidata.org/entity/Q138644236
375126,http://www.wikidata.org/entity/Q2098930
403559,http://www.wikidata.org/entity/Q111120599
6683,http://www.wikidata.org/entity/Q110737344
70338,http://www.wikidata.org/entity/Q6469233
361182,http://www.wikidata.org/entity/Q118623463
93603,http://www.wikidata.org/entity/Q42422312
87134,http://www.wikidata.org/entity/Q138762493
678344,http://www.wikidata.org/entity/Q138388940
398127,http://www.wikidata.org/entity/Q111113173
201774,http://www.wikidata.org/entity/Q44980787
231152,http://www.wikidata.org/entity/Q120757135
52159,http://www.wikidata.org/entity/Q91002058
565494,http://www.wikidata.org/entity/Q11331106
215899,http://www.wikidata.org/entity/Q26462813
736458,http://www.wikidata.org/entity/Q123584530
726046,http://www.wikidata.org/entity/Q116392877
27907,http://www.wikidata.org/entity/Q120145174
198795,http://www.wikidata.org/entity/Q44881640
627910,http://www.wikidata.org/entity/Q3579341
437740,http://www.wikidata.org/entity/Q13731946
445350,http://www.wikidata.org/entity/Q58818963
491715,http://www.wikidata.org/entity/Q5205725
559826,http://www.wikidata.org/entity/Q11305471
103622,http://www.wikidata.org/entity/Q16100525
549934,http://www.wikidata.org/entity/Q112006239
432985,http://www.wikidata.org/entity/Q129167202
421139,http://www.wikidata.org/entity/Q1054078
43455,http://www.wikidata.org/entity/Q107034932
139465,http://www.wikidata.org/entity/Q7269543
36456,http://www.wikidata.org/entity/Q38263432
568132,http://www.wikidata.org/entity/Q112017612
108289,http://www.wikidata.org/entity/Q1032840
758576,http://www.wikidata.org/entity/Q138969258
253386,http://www.wikidata.org/entity/Q80583572
625027,http://www.wikidata.org/entity/Q21084278
536841,http://www.wikidata.org/entity/Q111998224
613755,http://www.wikidata.org/entity/Q17985407
552845,http://www.wikidata.org/entity/Q11244390
581306,http://www.wikidata.org/entity/Q11522003
398820,http://www.wikidata.org/entity/Q23928779
209416,http://www.wikidata.org/entity/Q67807530
103896,http://www.wikidata.org/entity/Q6671057
627092,http://www.wikidata.org/entity/Q3087181
262974,http://www.wikidata.org/entity/Q102287141
485583,http://www.wikidata.org/entity/Q111855070
43777,http://www.wikidata.org/entity/Q38690988
437546,http://www.wikidata.org/entity/Q111392656
270674,http://www.wikidata.org/entity/Q2989778
98611,http://www.wikidata.org/entity/Q6825287
757428,http://www.wikidata.org/entity/Q138758339
14115,http://www.wikidata.org/entity/Q11987669
627582,http://www.wikidata.org/entity/Q23042631
457678,http://www.wikidata.org/entity/Q111405023
453004,http://www.wikidata.org/entity/Q111695206
563251,http://www.wikidata.org/entity/Q112013955
265055,http://www.wikidata.org/entity/Q11325303
97045,http://www.wikidata.org/entity/Q132162678
55885,http://www.wikidata.org/entity/Q16995296
19510,http://www.wikidata.org/entity/Q33408275
674555,http://www.wikidata.org/entity/Q105700850
42229,http://www.wikidata.org/entity/Q134776184
393596,http://www.wikidata.org/entity/Q135300229
6946,http://www.wikidata.org/entity/Q118756898
192776,http://www.wikidata.org/entity/Q60850188
187709,http://www.wikidata.org/entity/Q653439
549806,http://www.wikidata.org/entity/Q112006106
121646,http://www.wikidata.org/entity/Q16191584
122516,http://www.wikidata.org/entity/Q42714070
157043,http://www.wikidata.org/entity/Q53296502
26492,http://www.wikidata.org/entity/Q35848657
618575,http://www.wikidata.org/entity/Q28873842
440831,http://www.wikidata.org/entity/Q3538176
748118,http://www.wikidata.org/entity/Q133807796
29364,http://www.wikidata.org/entity/Q6961745
162819,http://www.wikidata.org/entity/Q121035427
258920,http://www.wikidata.org/entity/Q16713591
661245,http://www.wikidata.org/entity/Q125428636
302608,http://www.wikidata.org/entity/Q136840953
757842,http://www.wikidata.org/entity/Q138839574
270673,http://www.wikidata.org/entity/Q2961487
225310,http://www.wikidata.org/entity/Q67814570
215924,http://www.wikidata.org/entity/Q47002470
638788,http://www.wikidata.org/entity/Q48752380
158611,http://www.wikidata.org/entity/Q120320997
419509,http://www.wikidata.org/entity/Q138717325
396447,http://www.wikidata.org/entity/Q37982693
514237,http://www.wikidata.org/entity/Q6971583
745800,http://www.wikidata.org/entity/Q131189531
140931,http://www.wikidata.org/entity/Q111120768
193420,http://www.wikidata.org/entity/Q44857944
585160,http://www.wikidata.org/entity/Q11588799
475227,http://www.wikidata.org/entity/Q111415290
695867,http://www.wikidata.org/entity/Q64786442
640707,http://www.wikidata.org/entity/Q65088010
57313,http://www.wikidata.org/entity/Q138197862
521793,http://www.wikidata.org/entity/Q111879528
111185,http://www.wikidata.org/entity/Q11724119
557448,http://www.wikidata.org/entity/Q11292338
552458,http://www.wikidata.org/entity/Q112007600
422204,http://www.wikidata.org/entity/Q2907358
471313,http://www.wikidata.org/entity/Q16688535
678741,http://www.wikidata.org/entity/Q112920903
45841,http://www.wikidata.org/entity/Q38819830
221520,http://www.wikidata.org/entity/Q9697870
324592,http://www.wikidata.org/entity/Q111270795
61002,http://www.wikidata.org/entity/Q41562250
170277,http://www.wikidata.org/entity/Q121223318
619123,http://www.wikidata.org/entity/Q19653031
176376,http://www.wikidata.org/entity/Q43296424
6348,http://www.wikidata.org/entity/Q7757589
127959,http://www.wikidata.org/entity/Q4306947
321836,http://www.wikidata.org/entity/Q111054718
368126,http://www.wikidata.org/entity/Q31870439
469645,http://www.wikidata.org/entity/Q111411981
235580,http://www.wikidata.org/entity/Q86672917
644208,http://www.wikidata.org/entity/Q100322773
35732,http://www.wikidata.org/entity/Q5547329
108775,http://www.wikidata.org/entity/Q42711722
568102,http://www.wikidata.org/entity/Q112017580
46490,http://www.wikidata.org/entity/Q116688341
106084,http://www.wikidata.org/entity/Q42543263
559652,http://www.wikidata.org/entity/Q11304335
653528,http://www.wikidata.org/entity/Q114876672
762210,http://www.wikidata.org/entity/Q139731114
625889,http://www.wikidata.org/entity/Q22101992
602039,http://www.wikidata.org/entity/Q15932696
747,http://www.wikidata.org/entity/Q2941518
122553,http://www.wikidata.org/entity/Q16520843
173699,http://www.wikidata.org/entity/Q111122065
242875,http://www.wikidata.org/entity/Q6407487
384111,http://www.wikidata.org/entity/Q118764877
43757,http://www.wikidata.org/entity/Q38682971
462217,http://www.wikidata.org/entity/Q3410445
123723,http://www.wikidata.org/entity/Q42715243
560564,http://www.wikidata.org/entity/Q11308710
338659,http://www.wikidata.org/entity/Q129969207
642269,http://www.wikidata.org/entity/Q30255859
528832,http://www.wikidata.org/entity/Q111886347
482790,http://www.wikidata.org/entity/Q4853777
602231,http://www.wikidata.org/entity/Q15954282
331317,http://www.wikidata.org/entity/Q2516119
592784,http://www.wikidata.org/entity/Q131930312
203776,http://www.wikidata.org/entity/Q67804949
30322,http://www.wikidata.org/entity/Q37158320
457502,http://www.wikidata.org/entity/Q124262154
567795,http://www.wikidata.org/entity/Q11343837
442770,http://www.wikidata.org/entity/Q111394704
53814,http://www.wikidata.org/entity/Q40131163
723144,http://www.wikidata.org/entity/Q113466182
668286,http://www.wikidata.org/entity/Q136205319
39868,http://www.wikidata.org/entity/Q38396057
586024,http://www.wikidata.org/entity/Q115969531
130942,http://www.wikidata.org/entity/Q42816670
726564,http://www.wikidata.org/entity/Q116891084
430244,http://www.wikidata.org/entity/Q111390286
558529,http://www.wikidata.org/entity/Q112011119
17802,http://www.wikidata.org/entity/Q116186977
762660,http://www.wikidata.org/entity/Q139839687
262283,http://www.wikidata.org/entity/Q17814006
421605,http://www.wikidata.org/entity/Q2596467
596303,http://www.wikidata.org/entity/Q12697515
426187,http://www.wikidata.org/entity/Q5013457
151609,http://www.wikidata.org/entity/Q74433811
707770,http://www.wikidata.org/entity/Q106829740
340770,http://www.wikidata.org/entity/Q135842759
334598,http://www.wikidata.org/entity/Q138654289
312596,http://www.wikidata.org/entity/Q89816265
611227,http://www.wikidata.org/entity/Q4049662
684299,http://www.wikidata.org/entity/Q112986089
460847,http://www.wikidata.org/entity/Q111406225
243077,http://www.wikidata.org/entity/Q5430313
747103,http://www.wikidata.org/entity/Q131918828
652233,http://www.wikidata.org/entity/Q30282764
610051,http://www.wikidata.org/entity/Q17062759
715410,http://www.wikidata.org/entity/Q108857512
279604,http://www.wikidata.org/entity/Q99475059
521257,http://www.wikidata.org/entity/Q7280524
694906,http://www.wikidata.org/entity/Q64141983
58950,http://www.wikidata.org/entity/Q11635887
389575,http://www.wikidata.org/entity/Q11529746
732570,http://www.wikidata.org/entity/Q120967842
557233,http://www.wikidata.org/entity/Q112010298
293426,http://www.wikidata.org/entity/Q117283481
708678,http://www.wikidata.org/entity/Q107039859
72822,http://www.wikidata.org/entity/Q42298990
414452,http://www.wikidata.org/entity/Q111150509
753641,http://www.wikidata.org/entity/Q136689417
