index,item
558862,http://www.wikidata.org/entity/Q61659794
3663,http://www.wikidata.org/entity/Q84034
142282,http://www.wikidata.org/entity/Q4371618
396733,http://www.wikidata.org/entity/Q18619349
319813,http://www.wikidata.org/entity/Q14034494
627273,http://www.wikidata.org/entity/Q72707787
857845,http://www.wikidata.org/entity/Q131151628
851703,http://www.wikidata.org/entity/Q130620454
245197,http://www.wikidata.org/entity/Q8014541
496401,http://www.wikidata.org/entity/Q31335380
483564,http://www.wikidata.org/entity/Q29577482
142161,http://www.wikidata.org/entity/Q4245938
53631,http://www.wikidata.org/entity/Q1336753
783235,http://www.wikidata.org/entity/Q117026461
84012,http://www.wikidata.org/entity/Q2039592
457350,http://www.wikidata.org/entity/Q26262859
694611,http://www.wikidata.org/entity/Q106270682
499408,http://www.wikidata.org/entity/Q40033990
244868,http://www.wikidata.org/entity/Q8018368
160988,http://www.wikidata.org/entity/Q5232323
243841,http://www.wikidata.org/entity/Q8046110
78240,http://www.wikidata.org/entity/Q1762869
572724,http://www.wikidata.org/entity/Q63765120
346259,http://www.wikidata.org/entity/Q16062846
586984,http://www.wikidata.org/entity/Q65030973
817658,http://www.wikidata.org/entity/Q123876454
77283,http://www.wikidata.org/entity/Q1733577
135218,http://www.wikidata.org/entity/Q3839091
659272,http://www.wikidata.org/entity/Q98232886
519501,http://www.wikidata.org/entity/Q48907249
154352,http://www.wikidata.org/entity/Q4900508
236213,http://www.wikidata.org/entity/Q7789378
334861,http://www.wikidata.org/entity/Q15877188
899099,http://www.wikidata.org/entity/Q137679323
584845,http://www.wikidata.org/entity/Q64785341
478300,http://www.wikidata.org/entity/Q28822969
751597,http://www.wikidata.org/entity/Q112112218
185309,http://www.wikidata.org/entity/Q5876474
264155,http://www.wikidata.org/entity/Q10857432
213544,http://www.wikidata.org/entity/Q6532075
707020,http://www.wikidata.org/entity/Q107619540
837146,http://www.wikidata.org/entity/Q124738948
369605,http://www.wikidata.org/entity/Q16857965
594692,http://www.wikidata.org/entity/Q65568911
915547,http://www.wikidata.org/entity/Q138168291
610541,http://www.wikidata.org/entity/Q65593898
899134,http://www.wikidata.org/entity/Q137681771
128517,http://www.wikidata.org/entity/Q3620345
739936,http://www.wikidata.org/entity/Q111262855
424401,http://www.wikidata.org/entity/Q20986566
137129,http://www.wikidata.org/entity/Q3991881
767907,http://www.wikidata.org/entity/Q114425747
884733,http://www.wikidata.org/entity/Q136092970
893603,http://www.wikidata.org/entity/Q137008494
894467,http://www.wikidata.org/entity/Q137442043
570659,http://www.wikidata.org/entity/Q63714087
737873,http://www.wikidata.org/entity/Q111230542
194305,http://www.wikidata.org/entity/Q6050979
310922,http://www.wikidata.org/entity/Q12793997
579764,http://www.wikidata.org/entity/Q63996708
372400,http://www.wikidata.org/entity/Q16866469
521755,http://www.wikidata.org/entity/Q48926681
428206,http://www.wikidata.org/entity/Q21536401
686487,http://www.wikidata.org/entity/Q105336735
540779,http://www.wikidata.org/entity/Q56718070
191014,http://www.wikidata.org/entity/Q6025646
439984,http://www.wikidata.org/entity/Q23560154
295498,http://www.wikidata.org/entity/Q12083905
114604,http://www.wikidata.org/entity/Q3179497
876089,http://www.wikidata.org/entity/Q134717955
601820,http://www.wikidata.org/entity/Q65580604
574103,http://www.wikidata.org/entity/Q63929374
780126,http://www.wikidata.org/entity/Q116930738
280519,http://www.wikidata.org/entity/Q11584952
607940,http://www.wikidata.org/entity/Q65589734
59257,http://www.wikidata.org/entity/Q1411788
76307,http://www.wikidata.org/entity/Q1785704
104469,http://www.wikidata.org/entity/Q2850109
543547,http://www.wikidata.org/entity/Q56260292
488677,http://www.wikidata.org/entity/Q29897541
581521,http://www.wikidata.org/entity/Q64152085
541111,http://www.wikidata.org/entity/Q56399362
810953,http://www.wikidata.org/entity/Q123873879
769882,http://www.wikidata.org/entity/Q115728007
521570,http://www.wikidata.org/entity/Q48901449
138265,http://www.wikidata.org/entity/Q4154121
550232,http://www.wikidata.org/entity/Q59330287
189186,http://www.wikidata.org/entity/Q5949526
331365,http://www.wikidata.org/entity/Q15791780
119639,http://www.wikidata.org/entity/Q3300757
55571,http://www.wikidata.org/entity/Q1418423
7907,http://www.wikidata.org/entity/Q163000
42214,http://www.wikidata.org/entity/Q999912
774001,http://www.wikidata.org/entity/Q116733113
188286,http://www.wikidata.org/entity/Q5984144
749480,http://www.wikidata.org/entity/Q112022003
286966,http://www.wikidata.org/entity/Q11780619
169295,http://www.wikidata.org/entity/Q5487711
348486,http://www.wikidata.org/entity/Q16075986
796539,http://www.wikidata.org/entity/Q123712453
757010,http://www.wikidata.org/entity/Q112752230
54075,http://www.wikidata.org/entity/Q1323080
664695,http://www.wikidata.org/entity/Q98235363
617848,http://www.wikidata.org/entity/Q65598300
393735,http://www.wikidata.org/entity/Q18243247
272524,http://www.wikidata.org/entity/Q11066668
749080,http://www.wikidata.org/entity/Q111904681
891032,http://www.wikidata.org/entity/Q137266635
62967,http://www.wikidata.org/entity/Q1556541
190711,http://www.wikidata.org/entity/Q5993998
625444,http://www.wikidata.org/entity/Q71868023
781973,http://www.wikidata.org/entity/Q118108399
44695,http://www.wikidata.org/entity/Q1098473
561534,http://www.wikidata.org/entity/Q61873470
579553,http://www.wikidata.org/entity/Q63998154
448065,http://www.wikidata.org/entity/Q24856313
273276,http://www.wikidata.org/entity/Q11102357
397196,http://www.wikidata.org/entity/Q18623321
547972,http://www.wikidata.org/entity/Q59245711
6812,http://www.wikidata.org/entity/Q97282
678413,http://www.wikidata.org/entity/Q99214369
403916,http://www.wikidata.org/entity/Q19245899
630225,http://www.wikidata.org/entity/Q75996250
516259,http://www.wikidata.org/entity/Q46996677
